age_z,fare_log1p_z,family_size,family_size_sq,is_minor,sex_male,pclass_2,pclass_3,embarked_clean_Q,embarked_clean_S
-0.4596859804110758,-0.801923616602662,1,1.0,0,1,0,1,0,1
1.420443581034255,1.267324239909922,4,16.0,0,0,1,0,0,1
-2.1390177046940453,-0.22860581346535835,3,9.0,1,1,1,0,0,1
-0.0836600681220096,-0.8135961720983268,1,1.0,0,1,0,1,0,1
-0.8357118927001419,-0.45071259742579334,1,1.0,0,1,1,0,0,1
0.3675710266248698,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.2923658441670566,1.558478389365684,1,1.0,0,0,0,0,0,1
-0.3092756154954493,-0.22860581346535835,1,1.0,0,1,0,1,0,1
0.8940073038295624,-0.8955045384601201,1,1.0,0,1,0,1,0,1
-0.6853015277845155,-0.8823470582632058,1,1.0,0,1,0,1,0,0
0.5179813915404963,1.8931715298766856,4,16.0,0,0,0,0,0,1
-0.9861222576157684,-0.8160407306065735,1,1.0,0,1,0,1,0,1
1.6460591284076949,1.4524190499191512,2,4.0,0,0,0,0,0,1
0.8188021213717492,0.7656365698356681,1,1.0,0,1,0,0,0,0
0.10435288802252349,-0.8189865811572417,1,1.0,0,0,0,1,1,0
-0.3092756154954493,0.27115228049766626,2,4.0,0,1,0,1,1,0
0.21716066170924334,-0.7491276790090224,1,1.0,0,1,0,1,0,1
-0.38448079795326257,-0.630735942356657,1,1.0,0,1,0,1,0,1
1.420443581034255,-0.8067633807960332,1,1.0,0,1,0,1,0,1
2.097290223154574,-0.5368057694182642,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.8828741679067219,1,1.0,0,1,0,1,0,0
1.8716746757811344,0.22282614992299976,5,25.0,0,0,1,0,0,1
-0.8357118927001419,-0.8189865811572417,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
-1.813379264651714,-0.3731626361213423,1,1.0,1,0,0,1,0,1
-0.3092756154954493,-0.8204626642072294,1,1.0,0,1,0,1,1,0
1.044417668745189,2.4738467350641646,2,4.0,0,0,0,0,0,1
-1.211737804989208,-0.8823470582632058,1,1.0,1,0,0,1,0,0
-0.9109170751579552,1.133910553567116,2,4.0,0,0,0,0,0,1
-0.00845488566419637,0.4870824563024252,1,1.0,0,1,0,0,0,1
-0.3092756154954493,0.24200663802437708,4,16.0,0,1,0,1,0,1
-0.3092756154954493,-0.905079753149712,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.879740569393428,1,1.0,0,1,0,1,0,1
-0.8357118927001419,-0.8494271027413146,1,1.0,0,0,0,1,0,1
-1.5877637172782744,0.4575195394387211,6,36.0,1,1,0,1,1,0
-2.114199994482967,0.11284358066326508,4,16.0,1,1,0,1,0,1
1.2700332161186285,1.4685301291949249,1,1.0,0,1,0,0,0,0
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
-0.9861222576157684,0.34443948019553633,1,1.0,0,1,1,0,0,1
-0.5724937540977957,1.336159179457635,11,121.0,0,0,0,1,0,1
0.8188021213717492,0.5100012756239034,1,1.0,0,1,0,0,0,0
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
0.743596938913936,-0.33369847260903374,1,1.0,0,1,1,0,0,1
1.4956487634920683,0.34172842747584764,1,1.0,0,0,0,0,0,1
0.1419554792514301,-0.714341666424943,1,1.0,0,0,0,1,0,1
0.06675029679361687,-0.8823470582632058,1,1.0,0,1,0,1,0,0
0.06675029679361687,0.27115228049766626,3,9.0,0,0,0,1,0,1
0.3675710266248698,-0.33369847260903374,1,1.0,0,1,1,0,0,1
0.1419554792514301,0.35395586016517105,3,9.0,0,0,1,0,0,1
-1.3621481699048346,1.8931715298766856,4,16.0,1,1,0,0,0,1
-2.1578190003084985,-0.7322606388880222,2,4.0,1,1,0,1,0,0
-0.15886525057982284,-0.9147445967366701,1,1.0,0,1,0,1,0,1
0.1419554792514301,-0.8160407306065735,1,1.0,0,1,0,1,0,1
0.743596938913936,-3.0585777291682943,1,1.0,0,1,0,0,0,1
-0.8357118927001419,-0.8160407306065735,1,1.0,0,0,0,1,0,1
0.743596938913936,-0.33369847260903374,1,1.0,0,1,1,0,0,1
0.2923658441670566,1.0620380556287108,2,4.0,0,0,0,0,0,1
-0.23407043303763608,-0.8028874327603491,1,1.0,0,1,0,1,0,1
0.743596938913936,0.27115228049766626,1,1.0,0,1,0,1,0,1
0.44277620908268306,-0.5368057694182642,1,1.0,0,1,1,0,0,1
-1.7381740821939007,0.5286989276421438,7,49.0,1,0,0,1,0,1
0.10435288802252349,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.8188021213717492,-3.0585777291682943,1,1.0,0,1,0,0,0,1
-0.4596859804110758,-0.7985399740528022,1,1.0,0,0,0,1,0,1
0.1419554792514301,0.6974165471111634,3,9.0,0,1,1,0,0,0
1.044417668745189,-0.9850567418873893,1,1.0,0,1,0,1,0,1
-1.4373533523626478,0.41465571749790725,6,36.0,1,1,0,1,0,1
1.721264310865508,1.63794219721923,3,9.0,0,0,0,0,0,1
-0.15886525057982284,-0.7165619336211219,1,1.0,0,1,0,1,0,1
0.6683917564561227,-3.0585777291682943,1,1.0,0,1,0,0,0,1
-0.15886525057982284,-0.3731626361213423,2,4.0,0,0,0,1,0,1
-2.0389948120251535,0.7678594338107122,6,36.0,1,1,0,1,0,1
-0.3092756154954493,-0.9179864201772279,1,1.0,0,1,0,1,1,0
-0.3092756154954493,1.1248955097361606,1,1.0,0,1,0,1,0,1
-2.114199994482967,0.6974165471111634,3,9.0,1,1,1,0,0,0
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
2.4733161354436404,1.47877854998348,1,1.0,0,0,0,0,0,1
-1.0613274400735817,-0.23166125968823228,2,4.0,1,0,0,1,0,0
-2.126984875500795,0.02158766795447294,3,9.0,1,1,1,0,0,1
-0.3092756154954493,-0.8823470582632058,1,1.0,0,1,0,1,0,0
-0.4596859804110758,-0.8067633807960332,1,1.0,0,1,0,1,0,1
-0.8357118927001419,-0.7560434444325568,1,1.0,0,1,0,1,0,1
0.743596938913936,1.518272844154366,3,9.0,0,0,0,0,0,0
-0.6100963453267022,-0.7165619336211219,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.21716066170924334,1.1248955097361606,1,1.0,0,1,0,1,0,1
0.8188021213717492,0.4770416648490862,1,1.0,0,1,0,0,0,0
-0.6853015277845155,-0.7985399740528022,1,1.0,0,1,0,1,0,1
-0.9861222576157684,-0.5368057694182642,1,1.0,0,1,1,0,0,1
0.06675029679361687,0.519863619670623,1,1.0,0,0,0,0,0,0
0.4051736178537764,-0.9867906128533873,1,1.0,0,1,0,1,0,0
-0.9109170751579552,-0.7165619336211219,1,1.0,0,1,0,1,0,1
0.9692124862873757,-0.8428609376877136,1,1.0,0,1,0,1,0,1
-0.3092756154954493,1.336159179457635,11,121.0,0,1,0,1,0,1
0.44277620908268306,-0.801923616602662,1,1.0,0,1,0,1,0,0
-0.0836600681220096,0.582459749194053,2,4.0,0,1,1,0,0,1
0.44277620908268306,1.5887601180595785,2,4.0,0,0,0,0,0,0
-1.8885844471095272,0.5286989276421438,7,49.0,1,1,0,1,0,1
3.375778324937399,-0.8160407306065735,1,1.0,0,1,0,1,0,1
-1.512558534820461,-0.18008316987206646,3,9.0,1,0,0,1,0,0
-0.9861222576157684,0.7605376956829673,2,4.0,0,0,0,0,0,1
1.1196228512030022,0.34443948019553633,2,4.0,0,0,1,0,0,1
-0.8357118927001419,-0.6455926003653027,2,4.0,0,0,0,1,0,1
1.1948280336608155,2.2188220219103396,3,9.0,0,0,0,0,0,1
1.6460591284076949,0.3652609357040262,1,1.0,0,1,0,0,0,1
-0.38448079795326257,0.04782512943518906,4,16.0,0,0,0,1,0,0
-0.3092756154954493,-0.8823470582632058,1,1.0,0,1,0,1,0,0
0.8940073038295624,-0.25503394778757144,3,9.0,0,1,0,1,0,1
-0.6100963453267022,-0.45071259742579334,2,4.0,0,1,1,0,0,1
1.420443581034255,0.34172842747584764,1,1.0,0,0,0,0,0,1
-0.5724937540977957,1.336159179457635,11,121.0,0,0,0,1,0,1
-0.38448079795326257,-0.33369847260903374,1,1.0,0,1,1,0,0,1
0.9692124862873757,-0.33369847260903374,1,1.0,0,0,1,0,0,1
-0.15886525057982284,-0.27226219311485506,2,4.0,0,0,1,0,0,0
0.1419554792514301,1.0110997852233978,1,1.0,0,1,0,0,0,1
-0.3092756154954493,-0.630735942356657,1,1.0,0,1,0,1,0,1
-1.8885844471095272,-0.48145578049281346,3,9.0,1,1,0,1,0,1
-0.23407043303763608,-0.801923616602662,1,1.0,0,1,0,1,0,1
1.3452383985764418,1.0515683442816506,3,9.0,0,0,0,0,0,1
0.2923658441670566,-1.2085503896125673,1,1.0,0,1,0,0,0,1
1.3452383985764418,-0.6811127586453685,1,1.0,0,1,0,1,0,1
-0.0836600681220096,0.2649756723419897,2,4.0,0,0,1,0,0,0
-1.0613274400735817,-0.8828741679067219,1,1.0,1,0,0,1,0,0
-0.6853015277845155,-0.597279559704588,1,1.0,0,1,0,1,0,1
-0.7605067102423287,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
2.0220850406967608,1.518272844154366,2,4.0,0,0,0,0,0,0
-0.3092756154954493,0.34443948019553633,2,4.0,0,0,1,0,0,1
0.2923658441670566,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.534891162868889,-0.5353074585700542,1,1.0,0,0,0,1,0,1
-0.0836600681220096,-0.5368057694182642,1,1.0,0,1,1,0,0,1
-0.3092756154954493,-0.905079753149712,1,1.0,0,1,0,1,0,1
0.743596938913936,0.4575195394387211,6,36.0,0,0,0,1,1,0
-0.15886525057982284,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.7605067102423287,0.4870824563024252,1,1.0,0,0,0,0,0,1
-0.5724937540977957,0.24200663802437708,4,16.0,0,0,0,1,0,1
-0.23407043303763608,0.4870824563024252,1,1.0,0,1,0,0,0,0
0.21716066170924334,-0.8189865811572417,1,1.0,0,1,0,1,1,0
